,FileID,file_count,user_count,prod_count,no_diff_count,prod_open_max,prod_open_min,prod_open_mean,prod_open_std
101,86a393a4c7d3b6a4f7c11b07d24e827f,6,4,3,0,4,1,2.0,1.7320508075688772
102,342ceaaeae0768f1036590e73318dbc4,172,163,3,1,143,4,57.333333333333336,74.92885514495289
103,9717d89e1b613fdd84b18e68b8ae1147,713,713,3,0,483,38,237.66666666666666,225.9874627790961
104,4e84c9d1fd2d9f7d875e7db5e351c28b,196,121,6,67,120,1,32.666666666666664,45.68880242101631
105,2dc0740e86e79554b86577241279f23f,120,111,7,0,78,2,17.142857142857142,27.91910081783062
106,cd61f2f34b0efe60f0495309655ea46f,20,17,3,0,16,2,6.666666666666667,8.082903768654761
107,083027554d489337ffa40c171c53bd11,91,91,3,0,79,1,30.333333333333332,42.44211744639202
108,0e53bf86c469cb7d07fd3c6a36aa3fb2,29,8,4,1,18,3,7.25,7.182153808805081
109,2d86c45f2ed0e2c775c2e9bd38bdb4ec,17,5,3,0,7,4,5.666666666666667,1.5275252316519465
110,11fcb91b946f3380f5945264085589fe,429,308,6,3,163,1,71.5,70.95280121320089
111,f7353081bf5794075c7de89d10a5d8a0,41,11,6,0,25,1,6.833333333333333,8.998147957589198
112,8d0668131cc74bd0af7894ec9052bb7a,66,40,3,0,37,1,22.0,18.734993995195193
113,b378bb208c9f8fe2b00573ae8e052fc7,5,5,3,0,2,1,1.6666666666666667,0.5773502691896257
114,cfcf61311180eca4e7b14871e99f4d1f,36,13,4,0,21,1,9.0,9.092121131323903
115,c3bd6553507e18f8a9dad51e64d37f07,55,39,5,0,27,1,11.0,12.864680330268607
116,7a20b7c8aa7244fd34ef0d7238bd92d3,881,759,7,110,615,3,125.85714285714286,227.77432440277997
117,244a27571095a5eead06a043088a5016,165,145,7,9,76,2,23.571428571428573,26.41878840810799
118,c7faa4dc2bc1cd381badc825e64a934e,147,137,7,1,57,1,21.0,20.992061991778385
119,bc3185ccec3983ffa610043db4732f40,24,8,4,0,12,1,6.0,5.8309518948453
120,00d143869adaf263057fb533b7c1d61e,50,9,4,3,25,1,12.5,10.63014581273465
121,a199422f3e63be59b10b66809097aeb2,16,13,4,0,8,2,4.0,2.8284271247461903
122,e555384a26710396bf416617fb93b260,178,49,5,12,99,1,35.6,43.678369932954226
123,fe848a0eb2e070abbacebce19d6e463a,59,37,6,1,23,1,9.833333333333334,9.30412095077588
124,447573f32a7fae14ecd1bfb7d087af88,451,444,6,6,284,2,75.16666666666667,111.81129936936904
125,2d1389e4412db7f94b87d5bdd828f569,365,364,5,1,243,5,73.0,97.76246723564212
126,131981e124fdd75022ecb6f171cef8e7,10,7,4,0,4,1,2.5,1.2909944487358056
127,8487a97e0b8e9acc2ee744ecb942f28d,37,16,3,8,34,1,12.333333333333334,18.77054430040145
128,f4eb09f2e5b0c9e53341b06338d9a069,45,4,3,1,31,2,15.0,14.730919862656235
129,053a1bd4b73ca247c4c162fe0785927b,50,15,6,2,16,1,8.333333333333334,6.801960501698512
130,f4ef47a4fefe710d3a9e2f899865f993,1083,1013,8,23,781,3,135.375,273.9916252630465
131,70ed4d4d39478c75e245bf3d0d47569e,331,331,3,0,253,14,110.33333333333333,126.05686547480599
132,e3c0c1e523ab98ececb6e2ee417da3c1,331,331,3,0,253,14,110.33333333333333,126.05686547480599
133,913a7869256990d59d92f9e6228fa28e,329,329,3,0,251,14,109.66666666666667,124.92531101955814
134,edfeff5a8785541ea40356bcaee348cd,330,330,3,0,252,14,110.0,125.49103553640794
135,f58f62bdcb912a48173bb7f2364b7d00,332,332,3,0,255,14,110.66666666666667,127.37477510611484
136,04249d7610b231d9b071ec0135ea0ce2,327,327,3,0,249,14,109.0,123.79418403139947
137,29f7431435387e0cbac9c081df8cb416,124,61,5,37,109,1,24.8,47.15082183801254
138,8a7d5bdbcc2360fb12b3191e5a3ff034,331,331,3,0,253,14,110.33333333333333,126.05686547480599
139,08d1c192e9657700068612180c712608,330,330,3,0,252,14,110.0,125.49103553640794
140,642191859ee438be6befcff93912bbc3,329,329,3,0,253,12,109.66666666666667,126.82402506360272
141,0bf34fb7f916954e2244829f9f7e7e07,329,329,3,0,253,12,109.66666666666667,126.82402506360272
142,36cbb8bfcb11fd852140bfdaf0c2ec4f,327,327,3,0,253,12,109.0,127.18883598806933
143,1a8f8b9548d379eb7bac3c1c659fe954,328,328,3,0,253,12,109.33333333333333,127.00524923534985
144,1d2ded4eefd155ca90e147f8a6b1d404,328,328,3,0,253,12,109.33333333333333,127.00524923534985
145,633eb208770420c3ef653f440805ec29,328,328,3,0,252,12,109.33333333333333,126.25899307904105
146,63baafe0bf3f5fcbaab327deab093ebb,328,328,3,0,253,12,109.33333333333333,127.00524923534985
147,039eb5278fe480458ac95226e61b02f6,325,325,3,0,250,12,108.33333333333333,125.3089515291439
148,4329f463a46c0d6a6505e9a801b16081,5,5,3,0,2,1,1.6666666666666667,0.5773502691896257
149,77fcc19f7ea396c910d15c113436e3a2,328,328,3,0,252,12,109.33333333333333,126.25899307904105
150,7bfc0d862f4cd4cf1f081aee2b7b5259,327,327,3,0,251,12,109.0,125.69407305040282
151,ca6454c7bc58995680f8efa312ca2754,326,326,3,0,251,12,108.66666666666667,125.87427589993649
152,1664ebf460ffc52ee72953b172ba74c3,327,327,3,0,252,12,109.0,126.43970895252804
153,19f5713709b8e7dfca11d85078bbca45,326,326,3,0,251,12,108.66666666666667,125.87427589993649
154,9af131e6f37d279ffcab84c61699570d,327,327,3,0,252,12,109.0,126.43970895252804
155,b211fc5af534612f826687a3bba7fcb4,327,327,3,0,251,12,109.0,125.69407305040282
156,327af7ca6fbf364dd63c4b3d71c43cc2,323,323,3,0,251,11,107.66666666666667,126.62279942148386
157,5ab055aa4cd5b008d6df2b592eb29cb7,324,324,3,0,251,11,108.0,126.43970895252804
158,be195fe5ccf1087922739f04dbe82131,325,325,3,0,251,12,108.33333333333333,126.05686547480599
159,cd79465395c12648439fc59b069eac5c,326,326,3,0,252,12,108.66666666666667,126.62279942148386
160,d8459a2d269a4c35935b53f76a9365e8,324,324,3,0,251,11,108.0,126.43970895252804
161,f0859c782cd3fe58db7bffb1f020b5ed,325,325,3,0,252,12,108.33333333333333,126.80825420032141
162,4dcc45a562abbe07428449b6df06c8b6,327,327,3,0,254,11,109.0,128.13664581219535
163,9895a17073c150457a4b688c5e38823e,325,325,3,0,252,11,108.33333333333333,127.00524923534985
164,bab54ab6c5f402d51d70788cdf2ab89a,326,326,3,0,253,11,108.66666666666667,127.57089532230043
165,dbfe3ba5f61497ced3fde3fa21c286a1,325,325,3,0,253,11,108.33333333333333,127.75497381054616
166,0757fdd363c5a00d78482fd5073adcc7,334,334,3,0,259,12,111.33333333333333,130.4006646199832
167,1ed813150e2000ea3e95a0fe61a2d462,332,332,3,0,258,12,110.66666666666667,130.02051120239966
168,6e1d36d0ee373e3fb9d6cfeb4dc78cc4,24,24,3,0,11,2,8.0,5.196152422706632
169,f61f6d2a5ea29aa9718cdf9a33088400,332,332,3,0,257,13,110.66666666666667,129.07491364836676
170,495f38e1abf4811654220605e4ff70fa,444,443,3,0,241,26,148.0,110.39474625180313
171,0898e4d26c39d1a7cda1a1450048beb2,592,591,3,0,318,34,197.33333333333334,146.72877472852193
172,efd8e70b0db971d6202527f51b359970,31,16,3,0,22,4,10.333333333333334,10.115993936995679
173,313d362b6eec8a94da1b8dba90d0e57c,329,329,3,0,254,13,109.66666666666667,127.37477510611484
174,5d652c3f6867c145fffef9b6b9316e21,112,62,7,16,60,1,16.0,20.231987873991358
175,7120effa2b92970b19f797d762b0ec8b,330,330,3,0,255,13,110.0,127.94139283281233
176,74d55a660ba309b81dad2df6d7541367,6,6,3,0,3,1,2.0,1.0
177,5d06c94007b6791efd9fbc6549c314a2,459,374,5,67,262,1,91.8,115.05954979922353
178,496a943ea45116b2a9f0d8a1e5c86182,782,782,3,0,514,66,260.6666666666667,229.6896456815878
179,aa9259b3ebbfe2b3a5fd05e05494ab66,124,124,4,0,61,1,31.0,25.573423705088842
180,1c51787e211f52e310440694d709c544,329,329,3,0,255,13,109.66666666666667,128.13014217323467
181,7d50ad8c9de229d60cea73389a2f54f3,328,328,3,0,255,13,109.33333333333333,128.32121154872775
182,a939ebbc9f78a19db0a8128106d2d030,207,184,4,22,130,2,51.75,55.126369975417994
183,300b0b5ff41ffdd3e6607b9fe19951b4,119,83,7,27,67,1,17.0,23.65022903342235
184,30f51ee0715e0596f391495fba2566d8,100,98,7,0,54,3,14.285714285714286,17.92311622564824
185,988f85bb7faa8570ec1fce9e1450cbf9,122,108,7,0,86,2,17.428571428571427,30.57153983068317
186,4ef8cbc556ed9513e2992b8d39b1a64b,3050,2949,6,47,2114,4,508.3333333333333,846.6972697881259
187,ef3dc001032328d9817c10b259eec03f,57,46,7,2,29,1,8.142857142857142,10.494896719018111
188,5a01e2ca832faef3a65d29ff5efce828,162,156,4,4,82,4,40.5,35.90264614203248
189,78299278e830dca6d8eb6b34933532ec,40,36,3,0,32,3,13.333333333333334,16.19670748434179
190,0be4f898642f31ced225cb062b8be528,25,25,4,0,18,1,6.25,8.05708797684788
191,7003c433e158bcb777d7eb9406b8b79a,10,7,5,0,4,1,2.0,1.4142135623730951
192,85de7e3c9b4ef2a89f140a82bd9a6135,327,327,3,0,252,13,109.0,126.24183141890805
193,0bc54b42f31cdf8c393bdefaf4118a60,327,327,3,0,253,13,109.0,126.99606293110035
194,448784a017397ca560cefa892ad8fb14,328,328,3,0,252,14,109.33333333333333,125.86235868333841
195,71df7ff225cc2ba3a56c4ca6266a4a18,298,298,3,0,228,11,99.33333333333333,113.9839169941678
196,1e106ce259e9eea3abcfd487a2134669,329,329,3,0,252,14,109.66666666666667,125.67550808862215
197,dea166c196412bc04619f0b8109e1442,329,329,3,0,253,14,109.66666666666667,126.42916330235414
198,eefafe6990be152be922488ea8336e93,328,328,3,0,252,14,109.33333333333333,125.86235868333841
199,f7037ceef720ef8d2606955845053c6b,329,329,3,0,252,14,109.66666666666667,125.67550808862215
200,58c0b79bd7bf93433f34200f5eafab6e,328,328,3,0,251,14,109.33333333333333,125.10928555999884
201,a88c843bb7937b50925d5319f049508c,292,292,3,0,224,11,97.33333333333333,112.08181535527221
202,ea8b36e89756515dd4b21d0c00bad69e,327,327,3,0,250,14,109.0,124.54316520789088
203,c3d4b4ebc2cbbdce61cc961e7f5610b1,298,298,3,0,228,11,99.33333333333333,113.9839169941678
204,0bdb2cb0e83478b1758142adb73a9cca,317,317,3,0,244,14,105.66666666666667,121.89476335484365
205,e9d15f7ffedd51d2a2c69a7e5759ac02,319,319,3,0,246,14,106.33333333333333,123.0298066865641
206,fcf0c9230d295745fb94f57687e37739,320,320,3,0,246,14,106.66666666666667,122.8386475557808
207,0155b94db8f34a68fdfbd98a4867594b,321,321,3,0,247,14,107.0,123.40583454602137
208,c8e3f2d5b3226fcc664c4bd6aa7aaea2,328,328,3,0,251,15,109.33333333333333,124.91730598012964
209,2fbe33d2f72955cf585390a13fae635f,328,328,3,0,251,15,109.33333333333333,124.91730598012964
210,72bac1941866e2643b82db8bef9f6388,322,322,3,0,248,14,107.33333333333333,123.97311536511992
211,05c3e48b80b916f71195ed7f652c289a,322,322,3,0,248,14,107.33333333333333,123.97311536511992
212,4d089ca4397d3b32f8f81ec91b0fd17b,321,321,3,0,247,14,107.0,123.40583454602137
213,14a76358ebb0769134d1be03b9c5c66e,320,320,3,0,246,14,106.66666666666667,122.8386475557808
214,69bfeda0340dbdb96b3d5023b49ce14f,90,79,4,0,31,12,22.5,8.103497187428813
215,8fc2b35474d7b45fa3ad29f245366d7a,316,316,3,0,242,14,105.33333333333333,120.57086436338314
216,d6647340443bcf3c97b22c4bf7a7cd34,317,317,3,0,244,13,105.66666666666667,122.08330489191933
217,7378340cd17dab33cfe86837ae771819,9,7,5,0,3,1,1.8,1.0954451150103324
218,ffa3e713780337b1faad648a1706f444,8,8,5,0,3,1,1.6,0.8944271909999159
219,a06ebcd3a5a4ae0e4fd47343805b5e85,34,34,4,0,27,1,8.5,12.36931687685298
220,206f32d10b6a12d58fea079727178218,30,29,4,0,11,3,7.5,3.3166247903554
221,2d49242474e97ca36439a45c77e7d981,23,23,3,0,17,1,7.666666666666667,8.32666399786453
222,32559c31a92c1224855c7eccffdc746c,23,23,3,0,17,1,7.666666666666667,8.32666399786453
223,7ec13c4db1cac69adc9a04ec6b260aab,106,102,3,0,92,2,35.333333333333336,49.32882862316247
224,1c38b0dbf8af06bf8bf3dc5dd6235a78,66,56,3,2,50,4,22.0,24.576411454889016
225,c2f86c419dbb1e0229890974b4dd67f3,334,305,6,23,201,2,55.666666666666664,76.3142625376585
226,30c11df1a7fcc660aa4d539ed1a3566c,344,308,3,6,250,5,114.66666666666667,124.5003346715716
227,5ef9e7392810fbb126fa4d820f07b99e,55,41,3,1,33,2,18.333333333333332,15.567059238447492
228,8d2d65f6d9d6b67c9637a9fc674253b4,110,105,3,4,51,13,36.666666666666664,20.647840887931437
229,204845d9af2953e4f4bf5ded3a2ff272,123,56,4,20,88,2,30.75,38.87908606607585
230,cc15db1fdb034411266f11f4b051cf87,91,88,10,1,46,1,9.1,13.987693003335309
231,49a69aac86b4d9cc3a053f05b24fe012,123,119,3,0,105,5,41.0,55.569775957799216
232,e068b3a0bf09909d744b24242cc59b6b,32,12,5,3,18,2,6.4,6.58027355054484
233,feba72cc97735ceb5ad79a0ef1a57355,26,6,2,0,25,1,13.0,16.97056274847714
234,68cfa99194c80ee752fb303082b254e5,27,10,4,0,18,1,6.75,8.0156097709407
235,b000402cff1916a5dd95c3cf1740d15c,110,110,4,0,64,1,27.5,30.795021242618642
236,266efa46a6fab591b5aed4df4c06bed4,1979,1907,7,20,1365,1,282.7142857142857,506.7072508808593
237,dc9ffa7dec0ee93beae143f2a321b07c,8,6,1,0,8,8,8.0,0.0
238,d58b120e323f7811c70d6504bd54025b,22,9,1,0,22,22,22.0,0.0
239,6d048c6daa26c8e0a6a50518e73c585d,212,210,6,1,115,1,35.333333333333336,50.70963090643302
240,71879ee6cdda9f849b4a451980ad7fd7,75,54,7,1,39,1,10.714285714285714,13.212548148310702
241,3d4b0d56519d66cfb6d4c12ace9c55a2,67,16,1,0,67,67,67.0,0.0
242,e0b9d5a8d4bbd7aace33d4e75f400238,396,383,6,7,139,3,66.0,56.55439859109104
243,74ac213e93d884ab32d19f24776e16b6,8,6,2,2,4,4,4.0,0.0
244,21f1eb61ca72bcf732129a0f3720a1a0,40,23,3,0,29,1,13.333333333333334,14.294521094927712
245,fb768a957870429e25b60e5680767f46,146,65,5,19,71,7,29.2,25.626158510397147
246,810c1148bac1258be26ac41c178ff6e1,97,93,5,2,64,1,19.4,27.66405610173606
247,daee80f7d8e0a25a7b9daec5c5303185,274,44,3,17,191,24,91.33333333333333,88.07004787856842
248,8cc6d346451d31e6da4c4fc0f5e8ac49,33,33,3,0,26,2,11.0,13.076696830622021
249,c3470e099ebad0d9fb66b5a2e3ee16f1,41,39,4,2,29,1,10.25,12.84198842339716
250,97b4499fcfacfc226ffe55cfddaedab8,152,89,3,2,121,2,50.666666666666664,62.388567328744884
251,3c01b4f49ec1c0de85f541f9b74da047,3,3,1,0,3,3,3.0,0.0
252,cc259e55e8b31883364c5f9369264b41,80,50,9,1,23,1,8.88888888888889,7.736996258956774
253,da3e514e063869f552963c05a9021d57,50,42,5,5,28,3,10.0,10.295630140987
254,99b1ed8bfed8f07c723a7758533c2187,369,347,3,7,206,29,123.0,89.01123524589467
255,b83c5560484d19b6f4c2a57604d41437,251,210,7,29,141,5,35.857142857142854,49.0150608535396
256,116802ba35aea6c82dd1c213a7e105ef,80,79,5,0,52,1,16.0,21.748563170931547
257,5c5b5818f6f5826f221c9a57de81aae4,15,14,1,0,15,15,15.0,0.0
258,53590e1e99deae639a926f8d5797b11a,618,486,7,88,398,2,88.28571428571429,143.82479420660204
259,3e01dc2de9fc024ce426161e2c54092f,223,223,3,0,123,11,74.33333333333333,57.42241142039694
260,322f0b0f568f1a90a019045db9f66105,89,13,2,3,66,23,44.5,30.405591591021544
261,d446f6b289a9d7eff13ce7c865c386e9,408,407,3,0,236,21,136.0,108.28203913853858
262,2eeabcbb61c6d3caa4bcb5da9f6d199f,235,226,8,5,84,1,29.375,34.727253603720854
263,421d0e2cc3be5bd2564137500ab094aa,234,221,6,5,104,1,39.0,43.82236871735712
264,badb04de9b8d92f768220dd4860603ca,26,1,1,1,26,26,26.0,0.0
265,cc436550570e147b570c01e6c3e90844,41,11,5,5,14,1,8.2,4.868264577855235
266,6e77968381decb66bb65c98c82456de8,384,295,8,8,156,3,48.0,58.13285277215089
267,71f92c777fb643323ae4a04239d8852e,259,173,7,16,110,1,37.0,42.23347803184894
268,9be845ad6fe80e677b9bb6db204d54f7,72,69,3,0,31,15,24.0,8.18535277187245
269,fa5857f1df33b813c5415d301d33239b,119,75,6,20,101,1,19.833333333333332,39.841770375658086
270,de52410e1f6a463ecb68f97c70d9cbcf,51,47,8,0,23,1,6.375,8.105333341166702
271,9d0da7544ce3444516736c3fe9de8de9,67,24,6,7,28,1,11.166666666666666,12.765839833973581
272,c50ad6a966b0f2b1c22337e236b188dc,266,153,6,3,115,2,44.333333333333336,48.533150182804604
273,e3f71f0b2951579287a1f431338b6d99,150,64,6,2,42,3,25.0,14.724129855444769
274,ed4ed7cde0f61d1ff9666d93bd132332,290,277,3,6,147,17,96.66666666666667,69.78777352325645
275,20c819dd64e68ec1d681ebe792bb0f6d,1169,1105,6,52,804,1,194.83333333333334,324.6582305543272
276,5e660d8fd240c1dad71901ae15e7716f,158,158,5,0,79,1,31.6,33.463412856431724
277,d8216e93e5ba53c85da2d0adc37dbfcf,114,107,6,1,70,1,19.0,27.210292170426982
278,a25dcb218a733c6d8c61320600da840f,144,120,4,11,77,2,36.0,35.52463933666322
